,route_id,planned_start_time,predicted_end_time,timestamp,file,start_hour,time_delta,route_short_name,direction
48,2482,2019-04-01 21:30:00.000,2019-04-01 22:03:00.000,2019-04-01 22:10:08.112,siri_rt_data.2019-04-01.9.csv.gz,21:30:00,7.133333333333334,49,פתח תקווה -> תל אביב יפו
49,2482,2019-04-02 05:40:00.000,2019-04-02 06:18:00.000,2019-04-02 06:20:14.323,siri_rt_data.2019-04-02.0.csv.gz,05:40:00,2.2333333333333334,49,פתח תקווה -> תל אביב יפו
50,2482,2019-04-02 05:55:00.000,2019-04-02 06:32:00.000,2019-04-02 06:32:17.797,siri_rt_data.2019-04-02.0.csv.gz,05:55:00,0.2833333333333333,49,פתח תקווה -> תל אביב יפו
51,2482,2019-04-02 06:10:00.000,2019-04-02 06:49:00.000,2019-04-02 06:51:21.314,siri_rt_data.2019-04-02.0.csv.gz,06:10:00,2.35,49,פתח תקווה -> תל אביב יפו
52,2482,2019-04-02 06:20:00.000,2019-04-02 06:55:00.000,2019-04-02 06:56:22.148,siri_rt_data.2019-04-02.1.csv.gz,06:20:00,1.3666666666666667,49,פתח תקווה -> תל אביב יפו
53,2482,2019-04-02 06:30:00.000,2019-04-02 07:11:00.000,2019-04-02 07:14:24.893,siri_rt_data.2019-04-02.1.csv.gz,06:30:00,3.4,49,פתח תקווה -> תל אביב יפו
54,2482,2019-04-02 06:40:00.000,2019-04-02 07:23:00.000,2019-04-02 07:25:26.662,siri_rt_data.2019-04-02.1.csv.gz,06:40:00,2.433333333333333,49,פתח תקווה -> תל אביב יפו
55,2482,2019-04-02 07:00:00.000,2019-04-02 07:50:00.000,2019-04-02 07:53:27.971,siri_rt_data.2019-04-02.1.csv.gz,07:00:00,3.45,49,פתח תקווה -> תל אביב יפו
56,2482,2019-04-02 07:07:00.000,2019-04-02 07:55:00.000,2019-04-02 07:57:28.053,siri_rt_data.2019-04-02.1.csv.gz,07:07:00,2.466666666666667,49,פתח תקווה -> תל אביב יפו
57,2482,2019-04-02 07:18:00.000,2019-04-02 08:13:00.000,2019-04-02 08:15:28.299,siri_rt_data.2019-04-02.2.csv.gz,07:18:00,2.466666666666667,49,פתח תקווה -> תל אביב יפו
58,2482,2019-04-02 07:30:00.000,2019-04-02 08:30:00.000,2019-04-02 08:38:28.368,siri_rt_data.2019-04-02.2.csv.gz,07:30:00,8.466666666666667,49,פתח תקווה -> תל אביב יפו
59,2482,2019-04-02 07:42:00.000,2019-04-02 08:41:00.000,2019-04-02 08:42:28.410,siri_rt_data.2019-04-02.2.csv.gz,07:42:00,1.4666666666666666,49,פתח תקווה -> תל אביב יפו
60,2482,2019-04-02 07:54:00.000,2019-04-02 08:59:00.000,2019-04-02 09:11:28.528,siri_rt_data.2019-04-02.2.csv.gz,07:54:00,12.466666666666667,49,פתח תקווה -> תל אביב יפו
61,2482,2019-04-02 08:05:00.000,2019-04-02 09:12:00.000,2019-04-02 09:12:28.541,siri_rt_data.2019-04-02.2.csv.gz,08:05:00,0.4666666666666667,49,פתח תקווה -> תל אביב יפו
62,2482,2019-04-02 08:20:00.000,2019-04-02 09:23:00.000,2019-04-02 09:28:28.544,siri_rt_data.2019-04-02.3.csv.gz,08:20:00,5.466666666666667,49,פתח תקווה -> תל אביב יפו
63,2482,2019-04-02 08:35:00.000,2019-04-02 09:36:00.000,2019-04-02 09:48:28.593,siri_rt_data.2019-04-02.3.csv.gz,08:35:00,12.466666666666667,49,פתח תקווה -> תל אביב יפו
64,2482,2019-04-02 08:50:00.000,2019-04-02 09:46:00.000,2019-04-02 09:54:28.615,siri_rt_data.2019-04-02.3.csv.gz,08:50:00,8.466666666666667,49,פתח תקווה -> תל אביב יפו
65,2482,2019-04-02 09:30:00.000,2019-04-02 10:24:00.000,2019-04-02 10:39:28.797,siri_rt_data.2019-04-02.3.csv.gz,09:30:00,15.466666666666667,49,פתח תקווה -> תל אביב יפו
66,2482,2019-04-02 09:50:00.000,2019-04-02 10:41:00.000,2019-04-02 10:51:28.873,siri_rt_data.2019-04-02.4.csv.gz,09:50:00,10.466666666666667,49,פתח תקווה -> תל אביב יפו
67,2482,2019-04-02 10:10:00.000,2019-04-02 10:56:00.000,2019-04-02 10:56:28.959,siri_rt_data.2019-04-02.4.csv.gz,10:10:00,0.4666666666666667,49,פתח תקווה -> תל אביב יפו
68,2482,2019-04-02 10:30:00.000,2019-04-02 11:19:00.000,2019-04-02 11:26:28.935,siri_rt_data.2019-04-02.4.csv.gz,10:30:00,7.466666666666667,49,פתח תקווה -> תל אביב יפו
69,2482,2019-04-02 10:50:00.000,2019-04-02 11:37:00.000,2019-04-02 11:39:28.895,siri_rt_data.2019-04-02.4.csv.gz,10:50:00,2.466666666666667,49,פתח תקווה -> תל אביב יפו
